Caption,Comments,Likes,URL
"©️ F JERRY, LLC 2021 PRINT T-SHIRT @dudewithsign",354,99078,https://scontent-hou1-1.cdninstagram.com/v/t51.2885-15/e35/194458658_4107534262666871_3259785112287851901_n.jpg?_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=111&_nc_ohc=yqggQNiUuZgAX8s1k2z&edm=ALQROFkBAAAA&ccb=7-4&oh=63f50060e29174c3575735825102b6a7&oe=6164B08A&_nc_sid=30a2ef&ig_cache_key=MjU4NjU0ODYzNjU4Njc3MzM5OA%3D%3D.2-ccb7-4
"The Beauty Collection. Now available
Creative Direction @baronandbaron
Beauty Photography @nadineijewere
Make up @diane.kendal
Hair @shioritakahashi 
Styling @kphelan123
Thank you @jethrosapon
#zaraneauty #thereisnobeautyonlybeauties",188,28331,https://scontent-hou1-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/193643341_1804815813011283_9203209615623424543_n.jpg?_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=103&_nc_ohc=6cGPjAIL_IcAX_BkhK6&edm=APU89FABAAAA&ccb=7-4&oh=815f9ca2932976550e08630ae020153d&oe=6163B565&_nc_sid=86f79a
"The Beauty Collection. Now available
Creative Direction @baronandbaron
Beauty Photography @nadineijewere
Make up @diane.kendal
Hair @shioritakahashi 
Styling @kphelan123
Thank you @fadhi.mohamed
#zaraneauty #thereisnobeautyonlybeauties",147,32210,https://scontent-hou1-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/193605492_887218398528125_5780780236362429906_n.jpg?_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=105&_nc_ohc=5WRHvbCPKo0AX_FXuHC&edm=APU89FABAAAA&ccb=7-4&oh=89b198fb8cc74333a71c6c1ca92dfeb7&oe=61644A97&_nc_sid=86f79a
"The Beauty Collection. Now available
Creative Direction @baronandbaron
Beauty Photography @nadineijewere
Make up @diane.kendal
Hair @shioritakahashi 
Styling @kphelan123
Thank you @bibiabdulkadir and @georgiapalmer 
#zaraneauty #thereisnobeautyonlybeauties",188,30369,https://scontent-hou1-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/193837018_308767564137769_3679601417121294709_n.jpg?_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=101&_nc_ohc=sBaRNYAgOoMAX8WqL8t&edm=APU89FABAAAA&ccb=7-4&oh=4a148b3924e508a184e964c9ad9067ef&oe=6164567D&_nc_sid=86f79a
"Fresh fruit, fresh fit #zarawoman #zaranewin",475,61964,https://scontent-hou1-1.cdninstagram.com/v/t51.2885-15/e35/192802118_380463993343593_1219574848165306637_n.jpg?_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=109&_nc_ohc=4WcUGx1BpEsAX9MY8ow&edm=ALQROFkBAAAA&ccb=7-4&oh=cb743312eb3e50ecd11f520cf9ed72f0&oe=616312A5&_nc_sid=30a2ef&ig_cache_key=MjU4MjI0MTEzMzcyNDA2NTI3MQ%3D%3D.2-ccb7-4
...dot dot dot… #zarawoman #zaranewin,239,38715,https://scontent-hou1-1.cdninstagram.com/v/t51.2885-15/e35/192327714_533688484456157_2288488283451951349_n.jpg?_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=105&_nc_ohc=ADefn6ATtR0AX-fsITo&edm=ALQROFkBAAAA&ccb=7-4&oh=9cf54cbd49712aa9a7d38587a4bc8aff&oe=6164BD63&_nc_sid=30a2ef&ig_cache_key=MjU4MjE1OTY2MzE5NDA2NDM0MA%3D%3D.2-ccb7-4
The lush life #zarawoman #zaranewin,326,90780,https://scontent-hou1-1.cdninstagram.com/v/t51.2885-15/e35/193169848_386736285951854_1491851104934203822_n.jpg?_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=102&_nc_ohc=gP5emlbz11MAX9JXvX2&edm=ALQROFkBAAAA&ccb=7-4&oh=14f8db8ed9cb2ce2853e9caf823a49d0&oe=6164BF13&_nc_sid=30a2ef&ig_cache_key=MjU4MjA4MzEzNzczOTk2NTU0Ng%3D%3D.2-ccb7-4
"Discover the beauty collection ;) 
Creative direction @baronandbaron 
Beauty Photography @oliverhadleepearch
Makeup @diane.kendal 
Hair @damienboissinothair 
Styling @_mariechaix_ 

Still Life Photography @ramondmeier 
Thank you @mathilde_henning",254,43416,https://scontent-hou1-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/191913643_945435412924738_3589126213470657011_n.jpg?_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=110&_nc_ohc=FxrLl8CIGbkAX-zfvXK&edm=APU89FABAAAA&ccb=7-4&oh=436385df2d6f08f6964a7eaad9313ef1&oe=616397AE&_nc_sid=86f79a
"Discover the beauty collection ;) 
Creative direction @baronandbaron 
Beauty Photography @oliverhadleepearch
Makeup @diane.kendal 
Hair @damienboissinothair 
Styling @_mariechaix_ 

Still Life Photography @ramondmeier 
Thank you @hunkybunky_",516,70765,https://scontent-hou1-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/191653836_479818163101353_6716314035370273122_n.jpg?_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=109&_nc_ohc=QwhG9dUpKlcAX9Wcspy&tn=fmk9mR368s7ov4cA&edm=APU89FABAAAA&ccb=7-4&oh=624c2be7a7cb0df36bc1875d96efa635&oe=61634D66&_nc_sid=86f79a
"Discover the beauty collection ;) 
Creative direction @baronandbaron 
Beauty Photography @oliverhadleepearch
Makeup @diane.kendal 
Hair @damienboissinothair 
Styling @_mariechaix_ 

Still Life Photography @ramondmeier 
Thank you @hunkybunky_",213,44876,https://scontent-hou1-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/191148533_473211153966194_182631694832291537_n.jpg?_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=102&_nc_ohc=RmC16NNLpDEAX-h5b1d&tn=fmk9mR368s7ov4cA&edm=APU89FABAAAA&ccb=7-4&oh=244b76aa3f4f73074d8d52ce108a1c71&oe=61634FF8&_nc_sid=86f79a
This is #zaranewin #zarawoman,343,66082,https://scontent-hou1-1.cdninstagram.com/v/t51.2885-15/e35/189913041_510211963484507_354640453907884043_n.jpg?_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=111&_nc_ohc=nZU9gKd2HaAAX9VBSy8&edm=ALQROFkBAAAA&ccb=7-4&oh=4caa6cb6410a3b1839d4b06703992c21&oe=61645AD6&_nc_sid=30a2ef&ig_cache_key=MjU3OTM5MzQxMDUxMTQxMjIyOQ%3D%3D.2-ccb7-4
This is #zaranewin #zarawoman,168,26538,https://scontent-hou1-1.cdninstagram.com/v/t51.2885-15/e35/190551732_459426008690771_5408353788637721988_n.jpg?_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=111&_nc_ohc=jinYdYdkA94AX86FUrT&edm=APU89FABAAAA&ccb=7-4&oh=9aa5910a1a161be3aca25a9be9ea2a9e&oe=615FA42A&_nc_sid=86f79a
Crochet special edition #zarawoman,142,45026,https://scontent-hou1-1.cdninstagram.com/v/t51.2885-15/e35/189991035_1002819777123342_2596392854905900392_n.jpg?_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=106&_nc_ohc=JHoRU-Y-bQAAX_rFbXe&edm=ALQROFkBAAAA&ccb=7-4&oh=bc52d820d06adc9a28cdc4b02a8c4f53&oe=6163D9E5&_nc_sid=30a2ef&ig_cache_key=MjU3OTE4MzU4ODIyMjU5OTcyNQ%3D%3D.2-ccb7-4
"THE BEAUTY COLLECTION. 
ON THE LINE 
Creative Direction @baronandbaron
Beauty photography @craigmcdeanstudio
Make up @diane.kendal 
Hair @eugenesouleiman 
Styling #karltempler 
Thank you @marjanjonkman
#thereisnobeautyonlybeauties #zarabeauty",162,27632,https://scontent-hou1-1.cdninstagram.com/v/t51.2885-15/e35/188978617_301606098171089_1214984773946587301_n.jpg?_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=105&_nc_ohc=gm_tB7vinE8AX9X-hTD&edm=ALQROFkBAAAA&ccb=7-4&oh=661a89794a870a5f74f0139d216b6b21&oe=616442BA&_nc_sid=30a2ef&ig_cache_key=MjU3ODY4MjMyOTgyMDQ5MTQyOA%3D%3D.2-ccb7-4
"THE BEAUTY COLLECTION. 
Now available 
Still life photography @raymondmeier
#thereisnobeautyonlybeauties #zarabeauty",118,22522,https://scontent-hou1-1.cdninstagram.com/v/t51.2885-15/e35/189633942_201139388517968_240597830542714524_n.jpg?_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=108&_nc_ohc=4k2tHkV9EpsAX8CIzVG&edm=ALQROFkBAAAA&ccb=7-4&oh=27073322b02c1cbef91de79a77bb1f90&oe=6163E79A&_nc_sid=30a2ef&ig_cache_key=MjU3ODUwNTg5NTcwMTI5NDYyNw%3D%3D.2-ccb7-4
"THE BEAUTY COLLECTION. 
ON THE LINE 
Creative Direction @baronandbaron
Beauty photography @craigmcdeanstudio
Make up @diane.kendal 
Hair @eugenesouleiman 
Styling #karltempler 
Thank you @sola5532 
#thereisnobeautyonlybeauties #zarabeauty",211,39460,https://scontent-hou1-1.cdninstagram.com/v/t51.2885-15/e35/188116193_947305119376093_9081086211445640340_n.jpg?_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=101&_nc_ohc=X-PH1dp4tq4AX_vYOE2&edm=ALQROFkBAAAA&ccb=7-4&oh=ebe530ebf6f8bb9fb648b234b270e4a6&oe=61635AF4&_nc_sid=30a2ef&ig_cache_key=MjU3ODMzODYwNzgxNTU2MTc2OA%3D%3D.2-ccb7-4
"THE BEAUTY COLLECTION 
CHROMA 
Abstraction. Maty wears eye color palette in clash out and cheek color blush in outraged
Creative direction @baronandbaron
Beauty photography @davidsimsofficial 
Make up @diane.kendal 
Hair @guidopalau 
Styling #karltempler
#thereisnobeautyonlybeauties #zarabeauty 
Thank you @dibaamaty",332,50782,https://scontent-hou1-1.cdninstagram.com/v/t51.2885-15/e35/189852391_1131849293975445_4662878541235109468_n.jpg?_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=109&_nc_ohc=Tw3ebK-_t60AX9y8wbS&edm=ALQROFkBAAAA&ccb=7-4&oh=ecdd1520090d5e4204438f9d722ecb13&oe=6163EAD6&_nc_sid=30a2ef&ig_cache_key=MjU3NzkwMDk3OTA2ODYzOTUxNA%3D%3D.2-ccb7-4
"THE BEAUTY COLLECTION 
CHROMA 
Abstraction. Eye color duo in Jealous-Jet and large powder brush 
Still life photography @lenancker
#thereisnobeautyonlybeauties #zarabeauty",125,30563,https://scontent-hou1-1.cdninstagram.com/v/t51.2885-15/e35/188780788_331774668291448_8830203531240225777_n.jpg?_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=104&_nc_ohc=nsorqcUPv4cAX_mcdt0&edm=ALQROFkBAAAA&ccb=7-4&oh=2185de46889bb0b545035d5887eaec4c&oe=61632A46&_nc_sid=30a2ef&ig_cache_key=MjU3NzgxNTU5MTc4ODU1MjE5Ng%3D%3D.2-ccb7-4
"THE BEAUTY COLLECTION 
CHROMA 
Abstraction. Maty wears eye color palette in clash out and cheek color blush in outraged
Creative direction @baronandbaron
Beauty photography @davidsimsofficial 
Make up @diane.kendal 
Hair @guidopalau 
Styling #karltempler
#thereisnobeautyonlybeauties #zarabeauty 
Thank you @dibaamaty",128,32342,https://scontent-hou1-1.cdninstagram.com/v/t51.2885-15/e35/188179127_113468254251033_2397328726143038869_n.jpg?_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=109&_nc_ohc=-gX8ErxDYCcAX-HtztC&edm=ALQROFkBAAAA&ccb=7-4&oh=96e34d5479cdf248ca42b27fbae0beee&oe=6164AD98&_nc_sid=30a2ef&ig_cache_key=MjU3NzYwMDMxNDcwNjcwNzg1NQ%3D%3D.2-ccb7-4
"THE BEAUTY COLLECTION. 
Pure 
Binx wears cheek color palette in signature blush, face color bronzer in medium tan and tinted balm in say cheers
Creative direction @baronandbaron
Beauty Photography @zoeghertner
Make up @diane.kendal
Hair @akkishirakawa 
Styling #camillanickerson
Thank you @binxwalton
#thereisnobeautyonlybeauties #zarabeauty",223,31386,https://scontent-hou1-1.cdninstagram.com/v/t51.2885-15/e35/187686442_323649849253945_3475324724854621474_n.jpg?_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=101&_nc_ohc=nkM0GAdHCCEAX9H0ANe&edm=ALQROFkBAAAA&ccb=7-4&oh=63a4ba46c9b6029d4951713980dadf58&oe=61647554&_nc_sid=30a2ef&ig_cache_key=MjU3NzE2Nzk3OTYwMjM5MzM4OA%3D%3D.2-ccb7-4
"THE BEAUTY COLLECTION. Now available
Pure 
Still life photography @maximepoiblanc
#thereisnobeautyonlybeauties #zarabeauty",141,30182,https://scontent-hou1-1.cdninstagram.com/v/t51.2885-15/e35/187361867_501409477873907_2433920215249749815_n.jpg?_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=111&_nc_ohc=s8p6mmvdS2YAX8rYHuw&edm=ALQROFkBAAAA&ccb=7-4&oh=8afa2efeae286f69fbac7cf2538039fa&oe=616389AB&_nc_sid=30a2ef&ig_cache_key=MjU3NzA0MzQ4MDI1ODIzMDgwMw%3D%3D.2-ccb7-4
"THE BEAUTY COLLECTION. 
Pure 
Binx wears cheek color palette in signature blush, face color bronzer in medium tan and tinted balm in say cheers
Creative direction @baronandbaron
Beauty Photography @zoeghertner
Make up @diane.kendal
Hair @akkishirakawa 
Styling #camillanickerson
Thank you @binxwalton
#thereisnobeautyonlybeauties #zarabeauty",159,54077,https://scontent-hou1-1.cdninstagram.com/v/t51.2885-15/e35/187229030_219411213031168_2509664951713344365_n.jpg?_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=104&_nc_ohc=nGryyF-s898AX8YBM2L&edm=ALQROFkBAAAA&ccb=7-4&oh=1efc317833fa8e71c789ae9a4f26e5fe&oe=6163FF85&_nc_sid=30a2ef&ig_cache_key=MjU3Njg5NTk3OTE4NjIyNDE3NA%3D%3D.2-ccb7-4
"The Beauty Collection. Now available 
Tie dye. Akuol wears cheek color blush in Scandal 
Creative Direction @baronandbaron 
Beauty Photography @nadineijewere
Make up @diane.kendal
Hair @shioritakashi
Styling @kphelan123
Thank you @akuoldengatem",203,33059,https://scontent-hou1-1.cdninstagram.com/v/t51.2885-15/e35/187257199_824488641502344_4669921528400307125_n.jpg?_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=100&_nc_ohc=aHw3p41Dt70AX_UG5qV&edm=ALQROFkBAAAA&ccb=7-4&oh=7214bdb10dd6c441a082b3757a188214&oe=6163964B&_nc_sid=30a2ef&ig_cache_key=MjU3NjQ0MDMyMTY4NDg4NDc2Nw%3D%3D.2-ccb7-4
"The Beauty Collection. Now available 
Tie dye 
 Still life photography @maximepoiblanc #zarabeauty #thereisnobeautyonlybeauties",165,37136,https://scontent-hou1-1.cdninstagram.com/v/t51.2885-15/e35/188166701_332653165091499_249600709734749454_n.jpg?_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=103&_nc_ohc=kVPIX8SLrngAX_WLn4d&edm=ALQROFkBAAAA&ccb=7-4&oh=438d30f50e809da037b61ee2f40ee5a4&oe=61638D68&_nc_sid=30a2ef&ig_cache_key=MjU3NjM2NTYwODM5NjY3MTM0Ng%3D%3D.2-ccb7-4
"The Beauty Collection. Now available 
Tie dye 
Creative Direction @baronandbaron 
Beauty Photography @nadineijewere
Make up @diane.kendal
Hair @shioritakashi
Styling @kphelan123
Thank you @georgiapalmer",277,253409,https://scontent-hou1-1.cdninstagram.com/v/t51.2885-15/e35/187606929_202691358359970_4461337648787780136_n.jpg?_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=106&_nc_ohc=bdebi0tqBXkAX9u-EbG&edm=ALQROFkBAAAA&ccb=7-4&oh=22490648a43bfb3a48653160ad30b1e8&oe=6163BCBF&_nc_sid=30a2ef&ig_cache_key=MjU3NjE3MTgwOTA2MjA5ODM5MQ%3D%3D.2-ccb7-4
"The beauty collection. Now available 
The new order 
Achenrin wears eye color duo in Jealous-Jet and face color bronzer in major 
Creative direction @baronandbaron 
Beauty Photography @mario_sorrenti
Makeup @diane.kendal 
Hair @bobrecine
Styling @mr_carlos_nazario
Thank you @achenrin
 
#thereisnobeautyonlybeauties",241,81032,https://scontent-hou1-1.cdninstagram.com/v/t51.2885-15/e35/187271315_303961601199232_5781904875227821043_n.jpg?_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=104&_nc_ohc=M6oUBzlndfkAX9Gmo3u&edm=ALQROFkBAAAA&ccb=7-4&oh=47cce5359626515789feea25fd72a788&oe=6164191F&_nc_sid=30a2ef&ig_cache_key=MjU3NTA1NDU4ODM5NDk0OTA4OA%3D%3D.2-ccb7-4
"The beauty collection. Now available 
The new order 
Eye color duo in Jealous-Jet
Photography @raymondmeier
#thereisnobeautyonlybeauties",114,54214,https://scontent-hou1-1.cdninstagram.com/v/t51.2885-15/e35/185831563_737316293616663_6441300498001524591_n.jpg?_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=103&_nc_ohc=p3XKofCh3dAAX_9emRv&edm=ALQROFkBAAAA&ccb=7-4&oh=bccb6fedb3e71beca48739e95cda1286&oe=61643A25&_nc_sid=30a2ef&ig_cache_key=MjU3NDg5ODM0NTg5MDA5MDUxNg%3D%3D.2-ccb7-4
"The beauty collection. Now available 
The new order 
Fernanda wears ultimatte lipstick in Key
Creative direction @baronandbaron 
Beauty Photography @mario_sorrenti
Makeup @diane.kendal 
Hair @bobrecine
Styling @mr_carlos_nazario
Thank you @warukatta
#thereisnobeautyonlybeauties",762,53340,https://scontent-hou1-1.cdninstagram.com/v/t51.2885-15/e35/185280184_1963909280452588_1953504730944205683_n.jpg?_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=104&_nc_ohc=JARAHSflOKMAX8ZnZH4&edm=ALQROFkBAAAA&ccb=7-4&oh=7e56828150b2c028e495d1c4337a7ade&oe=61634857&_nc_sid=30a2ef&ig_cache_key=MjU3NDczMDcyNDQ0ODI0NjQ2OQ%3D%3D.2-ccb7-4
"BEAUTY COLLECTION ;) 
Free joyful, loud, impatient, attentive, gabby, grounded, creative, shy, 
unsure, opinionated, amused, sly, intense, hyper, happy 
#thereisnobeautyonlybeauties #zarabeauty #zara 
Creative direction @baronandbaron 
Beauty Photography @oliverhadleepearch
Makeup @diane.kendal
Hair @damienboissinothair
Styling @_mariechaix_
Thank you @mathilde_henning",220,44091,https://scontent-hou1-1.cdninstagram.com/v/t51.2885-15/e35/187516836_5480088868733009_3537385188137273649_n.jpg?_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=105&_nc_ohc=QmzPRpPrlUIAX_tXe5D&edm=ALQROFkBAAAA&ccb=7-4&oh=d18b585e5897f505cee6efd8730d46a8&oe=616308BC&_nc_sid=30a2ef&ig_cache_key=MjU3NDI4NzY5NjA0NjY3MDg2MQ%3D%3D.2-ccb7-4
"BEAUTY COLLECTION ;) 
Now available 
#thereisnobeautyonlybeauties #zarabeauty #zara 
 Photography @ramondmeier",221,40704,https://scontent-hou1-1.cdninstagram.com/v/t51.2885-15/e35/184507424_1646231045561909_7689984177965165865_n.jpg?_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=105&_nc_ohc=-9EvHyNsn-YAX-3C0Ha&edm=ALQROFkBAAAA&ccb=7-4&oh=7207a8310e98694709f4d903675dd67a&oe=616311A1&_nc_sid=30a2ef&ig_cache_key=MjU3NDEzNjE5ODI2NDQ3MDA1Ng%3D%3D.2-ccb7-4
"BEAUTY COLLECTION ;) 
Colorful, willful, playful, carefree, elated, candid, optimistic, sassy, brave, caring, clever, daring, 
fierce, curious, wry, puzzled, wild, careful, argumentative, experimental 
#thereisnobeautyonlybeauties #zarabeauty #zara 
Creative direction @baronandbaron 
Beauty Photography @oliverhadleepearch
Makeup @diane.kendal
Hair @damienboissinothair
Styling @_mariechaix_
Thank you @hunkybunky_",701,63659,https://scontent-hou1-1.cdninstagram.com/v/t51.2885-15/e35/185749723_199126438713397_3126925189776357467_n.jpg?_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=101&_nc_ohc=oIuMhJNFI0oAX_IsuYk&edm=ALQROFkBAAAA&ccb=7-4&oh=fe07a2d77c785114390feac672e445ec&oe=6163D970&_nc_sid=30a2ef&ig_cache_key=MjU3Mzk2Mjg0NjUzMDgxMDg2OA%3D%3D.2-ccb7-4
"Discover the beauty collection at Zara 
There is no beauty, only beauties 
NIGHT VISION. Ellen wears Eye Color palette in clash out, Ultimatte Lipstick in Ace and Lip Oil in Decadent
#thereisnobeautyonlybeauties #zarabeauty #zara 
Photographs by Marilyn Minter
Make up Diane Kendal
Creative direction @baronandbaron 
Photography @marilynminter
Make up @diane.kendal
Thank you @ellenghr",190,40003,https://scontent-hou1-1.cdninstagram.com/v/t51.2885-15/e35/185305896_1139587679916692_4693185779477872331_n.jpg?_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=108&_nc_ohc=N9yNTtUe0ksAX9_9-Ai&edm=ALQROFkBAAAA&ccb=7-4&oh=5ef7a883bb549abcc97afd00de38f4ba&oe=61634921&_nc_sid=30a2ef&ig_cache_key=MjU3MzU1ODg2Nzc2MjIyNDEyNw%3D%3D.2-ccb7-4
"Discover the beauty collection at Zara 
There is no beauty, only beauties 
NIGHT VISION. Lindsey wears Eye Color Palette in Clash Out
#thereisnobeautyonlybeauties #zarabeauty #zara 
Photographs by Marilyn Minter
Make up Diane Kendal
Creative direction @baronandbaron 
Photography @marilynminter
Make up @diane.kendal
Thank you @lindseywixson",132,42363,https://scontent-hou1-1.cdninstagram.com/v/t51.2885-15/e35/186876189_1149844658817445_6486434285080956887_n.jpg?_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=101&_nc_ohc=UEtdaPSdz9wAX8O2OVD&edm=ALQROFkBAAAA&ccb=7-4&oh=834f2d140c928284525e8388ee668be1&oe=6163A3AE&_nc_sid=30a2ef&ig_cache_key=MjU3MzM5NTM4Mjc1MTQyMjkwNA%3D%3D.2-ccb7-4
"Discover the beauty collection at Zara 
There is no beauty, only beauties 
NIGHT VISION. Ellen wears Eye Color palette in Till Dawn
#thereisnobeautyonlybeauties #zarabeauty #zara 
Creative direction @baronandbaron 
Photography @marilynminter
Make up @diane.kendal
Thank you @ellenghr",151,55824,https://scontent-hou1-1.cdninstagram.com/v/t51.2885-15/e35/185672808_1718670315004414_9076533946162455395_n.jpg?_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=110&_nc_ohc=HuKKJeZWUBEAX_CYDPq&edm=ALQROFkBAAAA&ccb=7-4&oh=8cae40ff2d2b09411cff78e136f56fff&oe=616382DF&_nc_sid=30a2ef&ig_cache_key=MjU3MzI1MDUxMzk1NzMxNDU3MA%3D%3D.2-ccb7-4
"There is no beauty, only beauties 
Beauty collection now available 
Sacha makes iconic her own. 
A ‘60s-inspired cat eye, punctuated by a curve in the crease. 
Dramatic, defined brows and doll-like lashes. 
#thereisnobeautyonlybeauties #zarabeauty #zara 
Creative direction @baronandbaron
Photograps: #stevenmeisel
Make up @diane.kendal
Hair @guidopalau
Styling #karltempler
Thank you @sachaquenby",238,50616,https://scontent-hou1-1.cdninstagram.com/v/t51.2885-15/e35/185818784_3844868742277210_8256510228184554112_n.jpg?_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=110&_nc_ohc=NE4p6TZ3IhEAX-CRzvU&edm=ALQROFkBAAAA&ccb=7-4&oh=67a793b3c1c9daf024154ef59ea16c6f&oe=6163DF75&_nc_sid=30a2ef&ig_cache_key=MjU3MjgyMTk3NjkxODIzNTU4Mg%3D%3D.2-ccb7-4
"There is no beauty, only beauties 
Beauty collection now available 
Cult Satin Lipstick in Evil Red 
#thereisnobeautyonlybeauties #zarabeauty #zara 
Photograph by @raymondmeier",287,52535,https://scontent-hou1-1.cdninstagram.com/v/t51.2885-15/e35/185393847_500493961304190_3756903835447711759_n.jpg?_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=106&_nc_ohc=MGQApzit_cgAX8H4zC-&edm=ALQROFkBAAAA&ccb=7-4&oh=8d57bbd3bf68cc642aa3e431e21f9093&oe=61638EAF&_nc_sid=30a2ef&ig_cache_key=MjU3MjcwNTA4MDkxOTEzMjQ5Mw%3D%3D.2-ccb7-4
"There is no beauty, only beauties 
Beauty collection now available 
Lola lends ‘70’s glamour dangerous depth and dimension
A brave new blush, crimson pout and prismatic smokey eye 
#thereisnobeautyonlybeauties #zarabeauty #zara 
Creative direction @baronandbaron
Photograps: #stevenmeisel
Make up @diane.kendal
Hair @guidopalau
Styling #karltempler
Thank you @y0laa",205,63556,https://scontent-hou1-1.cdninstagram.com/v/t51.2885-15/e35/184874618_1181162435689868_994733790670313870_n.jpg?_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=108&_nc_ohc=4frmHE958K0AX9-Gna_&edm=ALQROFkBAAAA&ccb=7-4&oh=5cbdb1520797262d1a858ffed305c7a0&oe=61649815&_nc_sid=30a2ef&ig_cache_key=MjU3MjU3MDQyMzQ5MzY2ODY5OA%3D%3D.2-ccb7-4
"ZARA BEAUTY collection now available 
THE CALL. Nikki wears eye color duo in jealous-jet and ultimatte lipstick in hero 
#thereisnobeautyonlybeauties #zarabeauty #zara 
Creative Direction @baronandbaron
Film by @fabienbaron
Make up @diane.kendal
Hair @guidopalau
Styling @ludivinepoiblanc
Thank you @nikki_kahr",152,18303,https://scontent-hou1-1.cdninstagram.com/v/t51.2885-15/e35/184798616_919063942269510_2959939728383642043_n.jpg?_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=106&_nc_ohc=O8VNPcRexMwAX8Qcgjo&edm=APU89FABAAAA&ccb=7-4&oh=83b3f61e78d0ed555d81420f64370886&oe=615FAC25&_nc_sid=86f79a
"ZARA BEAUTY collection now available 
THE CALL. Yilan wears eye color palette in nostalgia blues and cult satin lipstick in pretty bizarre 
#thereisnobeautyonlybeauties #zarabeauty #zara 
Creative Direction @baronandbaron
Film by @fabienbaron
Make up @diane.kendal
Hair @guidopalau
Styling @ludivinepoiblanc
Thank you @yilan_hua",151,20027,https://scontent-hou1-1.cdninstagram.com/v/t51.2885-15/e35/184308290_467624427874685_1159717735907665535_n.jpg?_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=105&_nc_ohc=njAljfkAQX8AX8aXPd1&edm=APU89FABAAAA&ccb=7-4&oh=be07b8fb0ce871e4030ceee62933c427&oe=615FA2C6&_nc_sid=86f79a
"ZARA BEAUTY collection now available 
THE CALL. Georgia wears eyeliner in inky dark and stiletto lipstick in original 
#thereisnobeautyonlybeauties #zarabeauty #zara 
Creative Direction @baronandbaron
Film by @fabienbaron
Make up @diane.kendal
Hair @guidopalau
Styling @ludivinepoiblanc
Thank you @georgiapalmer",184,22499,https://scontent-hou1-1.cdninstagram.com/v/t51.2885-15/e35/185361260_3799179383541245_8475054598438499155_n.jpg?_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=105&_nc_ohc=mzflW3SnDdgAX9asXto&tn=fmk9mR368s7ov4cA&edm=APU89FABAAAA&ccb=7-4&oh=1cb7f9f075e38758b590b0e69cbe4be5&oe=615F23C4&_nc_sid=86f79a
